,Vehicle_Class,Vehicle_Category,Month,month_sin,month_cos,State_EV_Group,Days_Since_Start,Log_EV_Sales_Quantity
67255,32,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.693147181
67256,36,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67257,38,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67258,39,2,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,2.197224577
67259,40,2,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,3.091042453
67260,43,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67261,45,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67262,46,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67263,47,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67264,49,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67265,50,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67266,51,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67267,55,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67268,58,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.693147181
67269,59,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,1.945910149
67270,60,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67271,63,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67272,65,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67273,66,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67274,71,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67275,0,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67276,1,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67277,2,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67278,5,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67279,7,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67280,9,3,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67281,10,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67282,11,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67283,13,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67284,15,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67285,19,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67286,20,3,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67287,18,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.693147181
67288,22,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67289,24,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67290,26,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67291,28,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67292,33,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67293,31,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67294,34,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67295,38,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67296,39,2,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67297,40,2,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,1.386294361
67298,43,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67299,45,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67300,50,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67301,51,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67302,55,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67303,58,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67304,59,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67305,60,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67306,1,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67307,2,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67308,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67309,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67310,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67311,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67312,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67313,43,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67314,0,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67315,1,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67316,2,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67317,3,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67318,5,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67319,9,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67320,13,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67321,15,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67322,16,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67323,19,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67324,20,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67325,18,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,2.772588722
67326,17,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,1.386294361
67327,22,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67328,25,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67329,26,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67330,27,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67331,28,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67332,31,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,3.295836866
67333,32,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67334,36,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67335,38,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.693147181
67336,39,2,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67337,40,2,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,2.63905733
67338,45,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67339,46,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67340,50,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67341,51,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67342,55,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67343,58,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,3.044522438
67344,59,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67345,61,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67346,63,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67347,65,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67348,66,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67349,69,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67350,70,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67351,71,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67352,2,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67353,9,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67354,13,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67355,19,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67356,22,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67357,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67358,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67359,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67360,32,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67361,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67362,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67363,47,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67364,59,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67365,1,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67366,9,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67367,13,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67368,22,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67369,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67370,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67371,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67372,38,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67373,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67374,59,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67375,63,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67376,0,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67377,1,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.693147181
67378,2,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67379,5,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67380,9,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67381,10,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67382,13,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67383,15,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67384,16,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67385,19,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67386,20,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67387,18,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,4.418840608
67388,17,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,2.63905733
67389,22,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67390,23,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67391,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67392,27,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67393,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67394,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,1.609437912
67395,38,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.693147181
67396,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67397,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67398,47,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67399,50,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67400,55,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67401,58,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67402,59,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67403,64,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67404,65,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67405,2,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67406,13,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67407,22,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67408,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67409,30,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67410,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67411,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67412,32,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67413,38,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67414,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67415,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67416,43,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67417,59,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67418,1,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67419,9,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67420,13,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67421,14,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67422,15,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67423,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67424,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67425,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67426,38,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67427,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67428,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67429,58,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67430,59,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67431,66,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67432,0,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67433,1,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67434,2,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67435,5,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67436,9,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67437,13,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67438,15,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67439,16,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67440,20,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67441,18,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,1.791759469
67442,21,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67443,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67444,29,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67445,30,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67446,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67447,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,1.386294361
67448,32,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67449,38,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67450,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67451,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67452,43,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67453,45,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67454,46,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67455,47,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67456,50,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67457,51,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67458,58,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67459,59,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67460,63,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,1.098612289
67461,64,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67462,66,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67463,69,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67464,0,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67465,1,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67466,2,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67467,5,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67468,9,3,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67469,13,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67470,15,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67471,19,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67472,18,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.693147181
67473,21,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67474,26,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67475,27,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67476,33,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67477,31,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67478,32,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67479,38,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.693147181
67480,39,2,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67481,40,2,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67482,43,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67483,45,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67484,58,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67485,59,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67486,65,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67487,67,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67488,1,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67489,2,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67490,9,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67491,15,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67492,20,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67493,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67494,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67495,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67496,38,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67497,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67498,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67499,45,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67500,46,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67501,50,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67502,59,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67503,0,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67504,1,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67505,2,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67506,5,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67507,9,3,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67508,10,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67509,13,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67510,15,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67511,16,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67512,19,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67513,20,3,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67514,18,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,5.616771098
67515,17,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,2.397895273
67516,21,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67517,22,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67518,25,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67519,26,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67520,27,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67521,30,2,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67522,33,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67523,31,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,1.386294361
67524,32,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67525,36,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67526,38,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67527,39,2,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67528,40,2,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67529,42,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67530,43,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67531,45,0,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67532,46,3,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67533,50,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67534,54,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67535,58,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67536,59,1,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67537,64,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67538,65,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67539,69,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67540,71,4,0.731038148,-1.422256729,-0.022087498,2,-0.485198161,0.0
67541,2,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67542,9,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67543,19,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67544,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67545,30,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67546,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67547,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67548,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67549,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67550,45,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67551,0,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67552,1,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67553,2,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67554,3,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67555,5,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67556,9,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67557,10,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67558,11,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67559,13,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67560,15,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67561,19,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67562,20,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67563,25,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67564,26,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67565,27,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67566,33,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67567,31,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,1.098612289
67568,32,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67569,36,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67570,38,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67571,39,2,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67572,40,2,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,1.609437912
67573,45,0,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67574,46,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67575,47,3,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67576,48,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67577,50,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67578,54,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67579,58,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67580,59,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67581,60,1,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67582,63,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67583,65,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,1.945910149
67584,66,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67585,67,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67586,69,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67587,71,4,0.731038148,-1.422256729,-0.022087498,0,-0.485198161,0.0
67588,9,3,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67589,15,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67590,21,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67591,26,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67592,33,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67593,31,0,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67594,39,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67595,40,2,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,1.098612289
67596,58,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67597,59,1,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67598,63,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67599,0,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
67600,1,4,0.731038148,-1.422256729,-0.022087498,1,-0.485198161,0.0
